"Date","Open","High","Low","Close","Volume","Adj.Close"
"2009-09-14",46.819958,47.499958,45.799961,45.969959,19606000,17.932482
"2009-09-21",45.809959,47.779961,45.799961,47.32996,18668200,18.463005
"2009-09-28",49.149956,49.999954,48.409958,49.839958,26900500,19.442135
"2009-10-05",49.929955,52.099953,49.619957,50.079952,15528200,19.535755
"2009-10-12",50.429955,52.15995,49.319958,51.429955,19804800,20.224171
"2009-10-19",51.459953,52.359955,50.809952,51.309956,15366300,20.176983
"2009-10-26",51.379955,51.719955,50.279957,50.569958,13078000,19.885988
"2009-11-02",50.829952,51.769955,50.069958,51.529957,10998900,20.263496
"2009-11-09",51.779953,53.799953,51.549953,52.949955,11520500,20.821892
"2009-11-16",53.529953,53.889954,52.499954,53.63995,12650500,21.093225
"2009-11-23",53.719955,54.589951,52.499954,54.079952,13049600,21.266249
"2009-11-30",54.199951,54.969948,53.399956,53.779953,14365700,21.148279
"2009-12-07",53.839951,54.349949,52.939953,53.769951,11400800,21.144346
"2009-12-14",53.779953,54.449955,52.99995,53.339951,12136500,20.975254
"2009-12-21",53.579952,54.419952,53.419952,54.149952,7824000,21.293777
"2009-12-28",54.15995,54.929951,53.899952,53.989952,7879800,21.230858
"2010-01-04",54.189953,55.24995,53.74995,55.049953,11559600,21.64769
"2010-01-11",55.29995,55.619949,54.849953,55.489948,11508000,21.980076
"2010-01-19",55.54995,56.789951,54.399952,54.509953,15665100,21.59189
"2010-01-25",54.759953,55.509949,52.88995,52.939953,16343900,20.969999
"2010-02-01",53.109951,54.779949,53.079956,53.969952,18289900,21.377991
"2010-02-08",53.849953,53.999954,52.669956,53.929951,16909800,21.362146
"2010-02-16",54.239948,54.99995,53.769951,54.379951,15078900,21.540396
"2010-02-22",54.489952,54.539951,53.609955,54.279953,13409900,21.500786
"2010-03-01",54.369949,54.839951,53.909954,54.319954,12489400,21.51663
"2010-03-08",54.369949,55.54995,53.719955,54.519951,16800800,21.59585
"2010-03-15",54.409954,54.989948,53.189953,53.459953,21853800,21.175976
"2010-03-22",53.399956,54.38995,52.439953,52.899952,16265900,20.954155
"2010-03-29",53.079956,53.259953,52.209953,52.959953,19691600,20.977921
"2010-04-05",52.989956,53.249954,52.199955,52.729954,14711700,20.886816
"2010-04-12",52.99995,52.99995,51.929955,52.259956,15701100,20.875031
"2010-04-19",52.259956,53.249954,50.269958,51.199955,18873800,20.451618
"2010-04-26",51.079956,51.769955,49.409958,51.159954,20495000,20.43564
"2010-05-03",51.449955,51.589954,45.59996,48.719959,22716200,19.460993
"2010-05-10",49.799953,50.229954,47.779961,48.499958,19539100,19.373116
"2010-05-17",48.579956,48.929958,45.25996,46.93996,21255300,18.749979
"2010-05-24",47.039959,48.579956,46.309959,47.559959,23754200,18.997637
"2010-06-01",47.439957,47.819958,46.369957,46.529961,16870600,18.586206
"2010-06-07",46.339958,47.469959,45.66996,47.199959,18378000,18.853836
"2010-06-14",47.439957,48.999958,47.279957,48.769955,17761200,19.480965
"2010-06-21",49.159954,49.229958,47.099957,47.189957,17026300,18.84984
"2010-06-28",47.249958,47.599957,45.709961,46.459957,15988300,18.558245
"2010-07-06",46.779957,48.159958,46.309959,48.029957,16293300,19.185375
"2010-07-12",48.09996,48.139957,47.019958,47.069958,13819900,18.976513
"2010-07-19",47.409958,49.539959,44.589958,48.929958,19082700,19.726381
"2010-07-26",48.819958,49.769955,48.299957,49.079956,14204800,19.786854
"2010-08-02",49.709957,50.679955,49.619957,50.569958,15276000,20.387556
"2010-08-09",50.629955,51.699955,49.729958,50.059956,12210000,20.181946
"2010-08-16",50.049957,50.889957,48.929958,49.339958,14006800,19.891676
"2010-08-23",49.549957,50.179958,49.009956,49.839958,14061600,20.093254
"2010-08-30",49.889954,50.989956,49.019958,50.739956,11670000,20.456093
"2010-09-07",50.499954,51.589954,50.349957,51.539951,10360400,20.778616
"2010-09-13",51.789955,51.929955,50.999958,51.639957,11594000,20.818932
"2010-09-20",51.599957,52.429955,51.499954,51.939957,11301000,20.939878
"2010-09-27",51.949955,52.859955,51.789955,52.579952,10890600,21.197897
"2010-10-04",52.569954,53.229954,52.169952,52.809952,20001400,21.290623
"2010-10-11",52.899952,53.74995,52.579952,53.169952,17383000,21.613478
"2010-10-18",53.179955,53.669952,51.669952,52.559956,14726600,21.365515
"2010-10-25",52.849953,53.229954,50.929955,51.319958,15346700,20.86146
"2010-11-01",51.579952,51.639957,50.319954,50.919952,16295900,20.698858
"2010-11-08",50.929955,50.929955,48.479958,48.579956,18538200,19.747654
"2010-11-15",48.889957,49.249954,47.199959,47.399956,23016000,19.267986
"2010-11-22",47.549957,47.569958,46.719959,46.799957,14922800,19.024088
"2010-11-29",46.759956,47.64996,46.029957,47.369961,18849200,19.255793
"2010-12-06",47.499958,47.66996,46.39996,47.619957,19942800,19.357416
"2010-12-13",47.679958,48.619957,47.129959,48.39996,18466900,19.674486
"2010-12-20",48.559956,48.769955,47.709957,47.809956,13638500,19.43465
"2010-12-27",47.789959,48.179958,47.229958,47.909958,12034500,19.475302
"2011-01-03",48.289959,48.819958,47.769958,48.369957,24058900,19.662291
"2011-01-10",48.299957,48.439957,46.779957,46.889957,20511700,19.237608
"2011-01-18",46.84996,48.169956,46.629959,47.919956,20879000,19.660187
"2011-01-24",47.899956,48.199959,45.339958,45.48996,30425100,18.663227
"2011-01-31",45.84996,46.199959,45.069962,46.119961,25314000,18.921698
"2011-02-07",46.159958,46.159958,45.279961,45.559959,18633300,18.691946
"2011-02-14",45.719959,46.889957,45.59996,46.879959,19320900,19.233505
"2011-02-22",46.469959,47.729958,46.349957,47.639957,24101900,19.545311
"2011-02-28",47.869957,48.949955,47.179958,48.689957,20013500,19.976095
"2011-03-07",48.899956,49.129959,48.029957,48.459957,14819300,19.881733
"2011-03-14",48.309959,48.339958,46.499958,47.909958,19747900,19.656084
"2011-03-21",48.129955,48.229958,47.279957,48.029957,14140300,19.705317
"2011-03-28",48.129955,49.449959,47.899956,49.369953,15632600,20.255079
"2011-04-04",49.999954,50.729954,49.749958,50.489956,15405200,20.714582
"2011-04-11",50.499954,51.969952,50.279957,51.899956,19070500,21.495253
"2011-04-18",51.579952,52.959953,50.049957,51.799953,26130300,21.453835
"2011-04-25",51.499954,52.379951,50.699955,52.039955,14070200,21.553234
"2011-05-02",52.219955,52.99995,52.099953,52.519955,15466900,21.752035
"2011-05-09",52.509953,54.239948,52.259956,53.489952,13957400,22.153776
"2011-05-16",53.479954,54.189953,52.929955,53.509953,14462100,22.162058
"2011-05-23",52.959953,53.539951,51.369953,51.549953,18447100,21.350292
"2011-05-31",51.919956,52.469955,50.619953,51.079956,17387600,21.155634
"2011-06-06",51.089954,52.109955,50.879955,50.899956,13860300,21.081083
"2011-06-13",51.239952,52.219955,51.039955,51.679955,15989300,21.404135
"2011-06-20",51.689953,52.479954,51.209957,51.749954,11508300,21.433126
"2011-06-27",51.839954,53.099953,51.639957,53.099953,11015400,21.992252
"2011-07-05",53.099953,53.599953,52.929955,53.329952,9739800,22.087509
"2011-07-11",52.939953,53.549953,52.599953,53.039951,13140300,22.167063
"2011-07-18",52.929955,53.239952,51.909954,52.949955,13420000,22.12945
"2011-07-25",52.699951,53.199955,51.159954,51.319958,13723100,21.448223
"2011-08-01",51.619957,51.619957,48.449955,50.229954,25760400,20.992676
"2011-08-08",49.299957,50.129955,46.289959,49.629955,31618700,20.741917
"2011-08-15",50.009956,50.519955,48.219955,49.079956,16010900,20.512056
"2011-08-22",49.879955,51.239952,48.629955,50.149956,15541200,20.959242
"2011-08-29",50.579956,52.90995,50.439957,51.039955,14361400,21.331202
"2011-09-06",49.749958,52.459953,49.409958,50.429955,16692300,21.076263
"2011-09-12",50.059956,52.179951,49.629955,52.169952,15304800,21.803463
"2011-09-19",51.409954,53.279953,49.949955,50.959953,18666500,21.297766
"2011-09-26",51.149956,52.289951,50.209953,51.139954,16450900,21.372993
"2011-10-03",50.889957,51.999954,48.959957,51.529957,34773900,21.535988
"2011-10-10",52.199955,52.879955,51.819954,52.729954,20820500,22.240068
"2011-10-17",52.409954,55.609951,51.529957,53.859951,34208200,22.716671
"2011-10-24",53.569954,54.409954,52.939953,54.219952,19361300,22.868507
"2011-10-31",53.549953,54.409954,52.669956,53.329952,14698100,22.493132
"2011-11-07",53.119953,54.599953,52.649956,54.529953,12273300,22.999258
"2011-11-14",54.519951,54.779949,52.88995,53.519951,11809800,22.573269
"2011-11-21",52.759953,53.289955,52.049957,52.049957,10188900,21.953262
"2011-11-28",52.689953,54.81995,52.649956,54.149952,14557300,22.838985
"2011-12-05",54.449955,54.879951,53.979954,54.56995,13015700,23.016129
"2011-12-12",54.229954,54.959953,53.799953,54.88995,15591100,23.151096
"2011-12-19",54.81995,56.029949,54.15995,56.019947,16063100,23.627699
"2011-12-27",55.81995,56.439949,55.769951,56.22995,8376400,23.716272
"2012-01-03",56.579948,56.839951,55.799953,55.859951,14042200,23.560217
"2012-01-09",55.99995,56.269951,54.939953,55.429951,13298300,23.580572
"2012-01-17",55.90995,56.239948,55.049953,55.759953,15337800,23.720959
"2012-01-23",55.869949,55.989952,54.65995,55.019951,16375100,23.406153
"2012-01-30",54.629951,55.139954,53.959953,54.99995,22184200,23.397646
"2012-02-06",54.739952,55.859951,54.669949,55.109951,12676600,23.444441
"2012-02-13",55.179951,56.47995,54.739952,56.359951,12724000,23.976206
"2012-02-21",56.379951,56.739948,55.969952,56.699951,12769200,24.120846
"2012-02-27",56.379951,57.519951,56.119949,57.38995,12804900,24.414379
"2012-03-05",57.259949,57.989948,55.90995,57.949951,16669700,24.652611
"2012-03-12",57.79995,59.719948,57.79995,59.419949,17730700,25.277966
"2012-03-19",59.679947,60.559948,59.679947,60.399944,15615500,25.694868
"2012-03-26",60.609947,61.489944,60.589943,61.289948,14604200,26.073484
"2012-04-02",61.139946,62.569942,60.749947,61.299946,18155800,26.077738
"2012-04-09",60.809944,61.349945,59.379948,59.589947,13804000,25.567102
"2012-04-16",59.719948,61.059948,59.039948,59.879948,16320600,25.691526
"2012-04-23",59.549946,62.249943,59.349945,61.989944,15539500,26.596823
"2012-04-30",61.739944,63.199944,61.549946,62.409946,15086400,26.777023
"2012-05-07",61.899944,62.739944,61.159946,62.039948,16533700,26.618275
"2012-05-14",61.459946,62.799942,61.429943,61.569946,13039200,26.416622
"2012-05-21",61.599945,62.849945,61.039944,62.249943,13070600,26.708376
"2012-05-29",62.449947,62.549946,60.359947,60.519947,12879300,25.96612
"2012-06-04",60.539948,61.899944,59.459946,61.879944,15051800,26.549625
"2012-06-11",62.069942,62.789944,61.199947,62.499943,11339400,26.815638
"2012-06-18",62.479942,63.119942,62.109947,62.319946,10980500,26.738409
"2012-06-25",61.919945,64.469948,61.619946,64.469948,12307600,27.660868
"2012-07-02",64.21994,64.999947,63.999943,64.749947,26077500,27.781002
"2012-07-09",64.839943,66.299942,64.709938,65.449944,22526900,28.301126
"2012-07-16",65.249939,66.799942,64.889946,65.059944,12420400,28.132488
"2012-07-23",63.919941,66.78994,63.509941,66.389938,13041300,28.70759
"2012-07-30",66.159943,67.449944,65.659943,66.589943,12437100,28.794073
"2012-08-06",66.699936,66.829941,65.559944,66.10994,7746600,28.586517
"2012-08-13",65.85994,66.679939,65.679939,65.919945,6525600,28.504358
"2012-08-20",65.979942,66.099945,65.069946,65.839943,7519400,28.469767
"2012-08-27",65.78994,65.999939,65.059944,65.53994,6502200,28.340044
"2012-09-04",65.259941,67.239944,64.569946,66.689941,9647500,28.837313
"2012-09-10",66.799942,69.269936,66.659943,68.269943,12915000,29.520519
"2012-09-17",68.159935,69.989944,68.14994,69.619934,13448000,30.104269
"2012-09-24",69.599937,70.409943,68.409935,68.559937,13605600,29.645918
"2012-10-01",68.489944,71.909935,68.299942,71.60994,14587400,30.964764
"2012-10-08",71.469933,71.559937,69.189934,69.279938,10544800,30.175949
"2012-10-15",69.499939,72.46994,64.519943,66.14994,37274100,28.81263
"2012-10-22",65.659943,66.299942,64.729942,65.479942,18999400,28.520802
"2012-10-31",65.809944,66.279938,64.899948,64.959946,14249000,28.29431
"2012-11-05",64.779945,65.299942,63.409943,64.839943,16368500,28.242041
"2012-11-12",64.96994,65.369942,62.769947,62.879944,14199300,27.388334
"2012-11-19",63.249943,64.489944,62.619946,64.469948,12614100,28.080883
"2012-11-26",64.079941,65.39994,63.519943,64.999947,10966900,28.311731
"2012-12-03",65.089943,65.619942,64.059944,65.529938,13041200,28.54258
"2012-12-10",65.069946,66.849945,64.729942,65.349945,15702400,28.46418
"2012-12-17",65.579941,66.099945,64.71994,66.049942,19733400,28.769075
"2012-12-24",66.049942,66.049942,64.359947,64.419945,8971800,28.059103
"2012-12-31",64.129944,65.529938,31.639999,33.07,19313200,30.021154
"2013-01-07",33.02,33.939999,32.849998,33.369999,11539600,30.419308
"2013-01-14",33.48,33.57,32.599998,32.740002,14483700,29.845016
"2013-01-22",32.779999,33.150002,32.549999,32.790001,16589900,29.890594
"2013-01-28",32.810001,34.119999,32.75,33.869999,18186200,30.875095
"2013-02-04",33.369999,34.66,33.369999,34.41,12855700,31.367348
"2013-02-11",34.419998,35.099998,34.209999,35.080002,8052200,31.978106
"2013-02-19",35.18,35.290001,34.009998,34.549999,7968600,31.494968
"2013-02-25",34.599998,34.84,33.549999,33.599998,11580500,30.628969
"2013-03-04",33.509998,34.700001,33.400002,34.68,6299500,31.613474
"2013-03-11",34.59,35.139999,34.130001,34.139999,6966100,31.121222
"2013-03-18",33.939999,34.009998,33.27,33.689999,6809900,30.711012
"2013-03-25",33.759998,35.34,33.57,35.32,8245700,32.19688
"2013-04-01",35.18,36.889999,34.950001,36.310001,8617600,33.099346
"2013-04-08",36.310001,37.549999,35.93,37.130001,5980700,33.975044
"2013-04-15",36.84,37.48,35.900002,37.200001,8974400,34.039097
"2013-04-22",37,37.349998,36.25,36.459999,5505500,33.361973
"2013-04-29",36.490002,37.25,36.400002,36.799999,4912400,33.673084
"2013-05-06",36.75,36.779999,35.580002,36.169998,7049700,33.096615
"2013-05-13",36.049999,37.700001,36.040001,36.59,6713300,33.480927
"2013-05-20",36.950001,38.77,36.869999,37.759998,7670300,34.55151
"2013-05-28",37.98,38.639999,36.619999,36.669998,9117200,33.554131
"2013-06-03",36.630001,37.549999,36.029999,37.509998,7323000,34.322754
"2013-06-10",37.470001,37.580002,36.119999,36.810001,5343800,33.682236
"2013-06-17",37.07,37.639999,35.07,35.580002,7419600,32.556751
"2013-06-24",35.290001,35.82,34.689999,34.880001,9279600,31.916229
"2013-07-01",34.970001,35.470001,33.720001,34.919998,6296300,31.952827
"2013-07-08",34.950001,35.57,34.709999,35.32,8436500,32.449612
"2013-07-15",35.23,36.48,35.150002,35.869999,7398500,32.954914
"2013-07-22",35.759998,36.849998,35.580002,36.779999,6565400,33.790958
"2013-07-29",36.619999,37.16,36.5,36.75,7034100,33.763397
"2013-08-05",36.639999,36.779999,35.66,35.889999,6615300,32.973289
"2013-08-12",35.790001,36.029999,34.549999,34.970001,6318200,32.128056
"2013-08-19",34.849998,34.959999,34.43,34.84,4745300,32.008621
"2013-08-26",34.830002,34.900002,33.23,33.330002,5796200,30.621336
"2013-09-03",33.68,33.779999,32.700001,33.5,9721900,30.777519
"2013-09-09",33.5,34.950001,33.459999,34.869999,6897900,32.036182
"2013-09-16",35.099998,35.720001,34.82,35.290001,6327200,32.42205
"2013-09-23",35.25,35.259998,33.049999,33.139999,12321000,30.446775
"2013-09-30",33.049999,33.919998,33.02,33.560001,8137600,30.832645
"2013-10-07",33.220001,33.900002,32.75,33.759998,6927500,31.147852
"2013-10-14",33.509998,37.290001,33.380001,37.290001,12786000,34.404724
"2013-10-21",37.169998,37.619999,36.720001,37.25,7516600,34.367821
"2013-10-28",37.330002,37.459999,36.549999,36.959999,5752400,34.100258
"2013-11-04",36.98,38.139999,36.669998,38.119999,7998300,35.170502
"2013-11-11",38.169998,38.459999,37.169998,38.049999,5980200,35.105919
"2013-11-18",38.040001,38.810001,37.869999,38.25,6082600,35.290443
"2013-11-25",38.380001,38.740002,37.900002,38.189999,4361600,35.235085
"2013-12-02",38.240002,38.310001,36.889999,37.529999,5575400,34.626152
"2013-12-09",37.57,37.580002,36.27,36.400002,5524400,33.583588
"2013-12-16",36.450001,38.240002,36.310001,37.84,8212500,34.91217
"2013-12-23",37.970001,38.549999,37.950001,38.369999,3720500,35.401161
"2013-12-30",38.48,38.779999,38,38.639999,4236200,35.650269
"2014-01-06",39.189999,39.689999,38.720001,39.57,7191500,36.508312
"2014-01-13",39.110001,39.860001,39.060001,39.400002,6983500,36.554703
"2014-01-21",39.52,39.57,36.57,36.580002,10143500,33.938351
"2014-01-27",36.68,36.889999,35.650002,36.66,9513300,34.012569
"2014-02-03",36.580002,37.209999,35.799999,37.18,10015300,34.495018
"2014-02-10",37.169998,38.98,36.959999,38.810001,8630000,36.007309
"2014-02-18",38.959999,39.450001,38.529999,38.82,7708500,36.016586
"2014-02-24",38.869999,39.98,38.82,39.779999,8538900,36.907257
"2014-03-03",39.5,40.490002,38.830002,39.57,8764800,36.712421
"2014-03-10",39.5,40.16,38.91,38.970001,6465400,36.155754
"2014-03-17",39.049999,40.220001,38.360001,38.389999,10608300,35.617638
"2014-03-24",38.66,39.139999,38.080002,38.310001,8223500,35.543415
"2014-03-31",38.48,39.5,38.07,38.630001,6681400,35.840305
"2014-04-07",38.560001,38.84,36.650002,37.02,9885200,34.550579
"2014-04-14",37.18,39.009998,37.110001,38.93,11057600,36.333172
"2014-04-21",38.869999,38.990002,37.889999,38.029999,5070200,35.493202
"2014-04-28",38.279999,38.939999,37.779999,38.560001,4523100,35.987854
"2014-05-05",38.27,39.130001,38.25,38.990002,5146400,36.389168
"2014-05-12",39.07,40.119999,38.84,39.060001,7461500,36.454498
"2014-05-19",39.619999,39.939999,39.240002,39.599998,4715700,36.958477
"2014-05-27",39.52,40.130001,39.360001,40.009998,4379200,37.341125
"2014-06-02",40.02,40.25,39.599998,40.049999,3632800,37.37846
"2014-06-09",39.939999,40.560001,39.66,39.790001,4983900,37.135803
"2014-06-16",39.830002,41.299999,39.59,40.849998,6864700,38.125095
"2014-06-23",40.970001,41.119999,40.209999,40.540001,5567900,37.835777
"2014-06-30",40.669998,41.959999,40.599998,41.889999,5237300,39.095722
"2014-07-07",41.68,41.82,40.919998,41.299999,4462400,38.751804
"2014-07-14",41.950001,42.990002,41,42.73,8997000,40.093575
"2014-07-21",42.5,43.27,42.259998,43.040001,5905700,40.384449
"2014-07-28",42.950001,43.09,41.810001,42.029999,4030600,39.436764
"2014-08-04",42.119999,42.5,41.150002,41.689999,3997500,39.117741
"2014-08-11",41.919998,42.650002,41.419998,42.060001,3824100,39.464916
